source_id,target_id,connected_date,strength
1453,276,2024-09-02,0.93
3208,2665,2023-05-09,0.18
32,2262,2024-09-04,0.33
3227,2058,2024-11-30,0.29
2188,2377,2021-05-29,0.29
1314,4616,2024-07-13,0.81
4819,762,2021-06-01,0.23
62,462,2022-08-07,0.67
1353,3617,2022-03-26,0.75
1958,2615,2020-11-17,0.52
385,4156,2024-12-12,0.93
4468,2619,2023-10-01,0.53
462,4929,2021-03-23,0.27
3049,1787,2020-03-21,0.11
4817,356,2020-05-02,0.7
1735,1152,2021-12-01,0.56
3475,3899,2022-07-02,0.9
2324,3298,2022-01-27,0.6
988,3928,2020-12-05,0.6
2532,3789,2023-09-01,0.13
2370,2247,2024-07-03,0.48
1775,1805,2021-01-11,0.74
3102,2898,2023-08-21,0.81
3385,4329,2021-08-06,0.94
533,2738,2021-08-30,0.77
1645,2728,2020-09-04,0.52
4056,1672,2021-10-04,0.98
557,4217,2022-01-20,0.2
4094,3244,2023-03-11,0.71
2941,4640,2022-01-09,0.92
3346,2681,2024-06-04,0.47
343,1874,2023-12-15,0.3
2579,1258,2021-01-08,0.61
3238,2229,2022-11-22,0.33
1145,724,2020-01-18,0.61
1508,1048,2021-10-29,0.18
2176,2774,2021-12-24,0.53
4816,3017,2024-09-14,0.75
3713,1069,2021-04-15,0.54
3386,370,2021-07-13,0.16
1180,3520,2021-09-20,0.29
1515,3866,2020-04-04,0.59
1808,3987,2020-11-13,0.26
4584,1170,2020-09-06,0.11
1641,2964,2023-07-31,0.78
2551,1559,2023-05-26,0.24
4976,3026,2020-03-08,0.18
2504,4652,2022-03-18,0.91
4563,2133,2020-02-22,0.51
3544,4847,2024-07-16,0.4
4944,446,2023-01-22,0.52
1741,2409,2024-03-19,0.55
3752,197,2020-04-13,0.96
3591,4144,2020-11-15,0.38
3271,3531,2022-03-14,0.44
2529,4604,2021-03-30,0.49
40,4630,2023-07-21,0.38
4244,3347,2022-11-01,0.24
2917,135,2022-12-20,0.39
4746,1481,2021-11-15,0.81
3500,1354,2023-03-15,0.53
1511,3089,2022-02-17,0.61
1199,1727,2024-07-11,0.92
1170,2683,2022-07-06,0.76
1302,3997,2021-05-16,0.67
2492,3383,2023-01-11,0.84
4963,1357,2022-08-27,0.96
2216,3830,2020-12-28,0.27
1974,2076,2023-07-30,0.33
3527,3410,2022-03-25,0.19
2896,821,2021-09-02,0.64
3165,713,2023-01-24,0.14
3101,4205,2022-03-21,0.25
4497,3164,2024-03-31,0.76
4260,4275,2022-08-22,0.95
1388,2227,2021-05-28,0.64
2088,156,2024-03-24,0.32
2951,684,2022-12-01,0.96
2655,3417,2024-06-26,0.18
2456,2238,2020-04-06,0.87
4426,1867,2023-11-25,0.69
832,4461,2021-05-22,0.59
994,3237,2023-04-01,0.77
2195,3842,2022-05-11,0.63
1108,1667,2022-10-08,0.97
4936,2030,2023-07-17,0.97
4515,20,2020-07-05,0.8
1293,1311,2024-06-25,0.13
3159,1762,2020-07-15,0.55
3007,1478,2020-03-04,0.11
1256,1970,2023-04-02,0.19
1245,1772,2020-05-29,0.94
1986,3236,2023-07-28,0.78
1777,546,2021-08-19,0.79
4864,4533,2020-12-29,0.17
3974,373,2021-01-10,0.32
4500,4873,2022-05-23,0.54
287,921,2021-01-09,0.66
4952,149,2024-10-03,0.95
801,3740,2022-09-22,0.67
3268,4713,2023-11-29,0.72
64,47,2023-11-14,0.19
4767,649,2022-08-06,0.44
2808,1742,2024-08-08,0.78
2409,2531,2022-12-20,0.31
1792,4181,2024-05-12,0.53
3054,596,2021-10-02,0.36
4038,2495,2022-06-10,0.66
931,3811,2023-07-06,0.15
4526,3705,2020-01-23,0.22
1153,4367,2021-01-16,0.92
2085,437,2020-04-05,0.66
4258,80,2024-10-29,0.88
1656,2319,2023-07-08,0.74
935,1465,2024-09-10,0.28
928,3117,2023-09-26,0.71
205,3070,2024-10-29,0.64
1759,1458,2021-06-27,0.73
4476,1913,2020-10-11,0.71
2870,1532,2023-12-27,0.51
1313,2957,2020-10-29,0.69
352,1344,2020-06-29,0.3
809,3578,2022-08-15,0.61
2377,1357,2022-12-19,0.96
1763,1372,2024-12-28,0.45
218,832,2024-03-14,0.78
3285,3654,2022-11-01,0.2
3548,3837,2024-06-15,0.85
4400,3371,2024-02-18,0.22
4898,58,2021-01-02,0.39
2729,1547,2022-11-04,0.46
2102,1387,2022-06-04,0.5
129,1398,2020-12-16,0.14
4698,2449,2020-06-20,0.53
2769,1710,2023-08-05,0.87
2318,98,2022-01-09,0.81
636,4984,2022-12-04,0.35
609,497,2023-09-23,0.41
3665,2641,2024-06-16,0.39
4323,2126,2022-10-24,0.39
4488,2386,2022-04-25,0.94
3659,511,2021-04-21,0.8
4131,2053,2022-06-12,0.51
4032,406,2024-02-11,0.11
1862,195,2023-08-25,0.5
2234,2410,2024-08-28,0.14
4178,1903,2021-10-21,0.39
64,690,2022-10-15,0.91
3620,1369,2022-07-19,0.68
3627,1986,2024-01-24,0.22
1536,4627,2020-02-22,0.21
4483,1936,2020-09-24,0.11
885,738,2024-03-18,0.24
1584,2095,2020-02-26,0.48
1602,3141,2022-12-29,0.13
4887,324,2022-01-15,0.13
2481,340,2022-04-01,0.38
542,3843,2023-07-30,0.74
2238,3889,2024-06-30,0.17
727,3776,2020-04-10,0.7
2225,4430,2021-12-21,0.95
3604,4643,2022-06-11,0.92
4556,3323,2021-02-03,0.67
734,1340,2024-05-27,0.81
459,3669,2024-02-20,0.69
207,2523,2023-07-23,0.37
658,2019,2023-01-15,0.98
4270,987,2023-03-28,0.16
1019,818,2024-03-22,0.95
2248,2747,2023-12-01,0.47
3295,3808,2022-06-18,0.47
584,4788,2024-10-28,0.4
2196,4625,2022-03-28,0.76
790,3965,2020-03-20,0.61
775,3686,2022-05-14,0.38
616,3959,2024-11-16,0.95
329,1057,2024-12-16,0.24
1685,4548,2020-01-09,0.33
2868,1885,2021-09-17,0.51
1329,3608,2022-07-31,0.69
2643,1554,2024-02-01,0.23
2895,4818,2023-08-12,0.72
4360,2194,2022-12-09,0.61
3886,1932,2022-01-08,0.74
4087,1431,2022-07-28,0.96
4979,1558,2021-03-16,0.67
2781,3872,2023-11-02,0.66
1339,2089,2020-03-02,0.9
1989,4714,2022-10-27,0.46
3471,1602,2024-01-02,0.65
4330,2526,2024-04-17,0.45
4373,2343,2021-06-29,0.22
3727,2036,2023-04-14,0.6
2615,3219,2024-06-18,0.71
1073,1965,2023-05-19,0.17
4530,3411,2023-09-16,0.51
1361,1275,2022-08-27,0.32
1850,1923,2024-10-20,0.38
25,3199,2023-07-15,0.24
855,3368,2022-05-18,0.27
2214,485,2020-08-26,0.34
1092,753,2022-02-05,0.46
1608,2093,2024-12-11,0.72
2813,1451,2024-11-24,0.47
3287,1404,2024-06-25,0.88
4560,3438,2021-01-07,0.9
1598,2986,2022-07-29,0.13
2261,2182,2022-01-15,0.43
961,2511,2021-02-20,0.34
2380,1207,2020-06-21,0.17
3828,2782,2021-06-27,0.9
2171,2401,2023-03-08,0.4
2367,1366,2024-04-16,0.83
4541,4354,2024-01-11,0.37
2460,3102,2021-05-01,0.56
3008,612,2020-11-26,0.66
1008,3342,2021-07-13,0.78
1423,2062,2023-09-14,0.45
1459,4806,2023-05-06,0.89
3623,1422,2021-06-02,0.5
1674,2648,2021-03-15,0.69
4328,4062,2022-02-06,0.79
4669,969,2022-01-07,0.32
18,501,2022-08-09,0.38
977,2139,2022-01-24,0.98
617,4334,2021-03-27,0.87
3934,4660,2020-12-29,0.93
1922,400,2021-11-26,0.96
4569,1406,2021-06-16,0.39
1611,625,2020-02-22,0.75
752,1150,2021-05-29,0.46
2457,1955,2024-03-01,0.53
3146,1377,2021-09-23,0.29
389,582,2021-07-04,0.67
109,3488,2022-05-11,0.76
4837,3189,2020-08-21,0.75
3094,4874,2023-07-07,0.47
3653,2536,2023-05-28,0.19
1205,524,2022-11-28,0.92
4897,303,2022-03-01,0.4
3480,636,2024-10-05,0.8
3587,685,2021-12-17,0.62
839,881,2020-12-03,0.39
1137,1565,2020-06-15,0.47
14,2084,2024-04-08,0.15
3938,1353,2023-02-16,0.94
4433,3405,2024-06-04,1.0
4190,1859,2023-08-01,0.22
1415,493,2023-02-08,0.45
655,2165,2024-03-10,0.73
4490,2420,2020-10-15,0.43
3786,3237,2024-04-11,0.44
4953,3709,2022-10-31,0.89
1343,266,2020-05-06,0.68
2343,695,2021-07-23,0.85
1118,2109,2022-03-14,0.11
3897,1826,2024-09-20,0.54
2021,4369,2022-05-16,0.16
2900,4742,2022-01-24,0.25
2639,4907,2023-12-22,0.88
2239,3744,2021-10-24,0.69
3579,1748,2024-03-23,0.91
4988,4128,2020-12-15,0.63
236,2786,2021-10-05,0.55
4709,3844,2023-09-13,0.84
4380,1712,2022-03-09,0.5
130,3843,2021-09-30,0.75
817,331,2022-01-25,0.63
4959,2234,2024-02-03,0.71
847,2593,2020-01-10,0.79
1884,4668,2020-04-24,0.98
2794,3553,2024-02-28,0.12
1093,4348,2021-12-29,0.79
3358,3139,2022-05-21,0.75
3434,1733,2022-01-01,0.38
3834,3218,2020-02-05,0.92
2676,671,2024-06-20,0.25
467,726,2022-10-21,0.36
3191,1354,2023-09-20,0.22
2547,2341,2020-07-31,0.57
1071,2273,2021-12-08,0.62
499,4111,2021-12-15,0.98
4969,1919,2021-10-20,0.46
1970,2756,2020-11-18,0.82
2001,3856,2024-05-01,0.51
4840,2711,2020-03-18,0.84
3419,2970,2024-05-03,0.8
3759,1831,2022-09-22,0.89
2065,4589,2024-07-21,0.77
2889,1268,2021-11-07,0.17
1398,2712,2024-08-01,0.77
2380,3435,2022-07-26,0.81
421,675,2023-09-13,0.54
2660,1392,2024-10-11,0.24
3935,4825,2024-03-19,0.67
1435,2243,2023-02-26,0.72
3508,2685,2024-12-01,0.25
3256,4067,2021-06-05,0.71
4791,4619,2023-06-16,0.15
494,1836,2023-09-23,0.57
2206,312,2022-06-15,0.1
4590,2149,2024-04-04,0.18
4673,673,2020-09-20,0.35
3399,4623,2024-02-24,0.39
2623,1814,2024-09-10,0.73
2792,567,2023-12-19,0.99
4983,3950,2022-02-07,0.73
2734,1320,2023-06-13,0.36
577,2559,2020-09-24,0.75
1373,179,2021-07-09,0.15
2902,1153,2020-02-15,0.46
2016,1676,2021-06-23,0.9
625,565,2022-12-15,0.64
4306,4064,2021-01-21,0.5
4271,1471,2023-08-25,0.44
2862,4942,2024-08-27,0.27
1791,4159,2020-03-25,0.36
541,3941,2020-06-23,0.82
3151,396,2021-05-17,0.28
1896,501,2022-10-30,0.83
2392,2305,2020-06-26,0.58
2469,2047,2022-05-09,0.69
3522,445,2023-09-23,0.26
131,4956,2021-02-11,0.18
3861,4533,2023-01-11,0.14
1298,548,2020-03-05,0.62
3404,3978,2024-01-24,0.98
3385,4086,2022-07-26,0.8
3727,1968,2024-10-13,0.47
3737,3093,2021-09-29,0.42
2448,2711,2023-06-18,0.9
1705,2050,2022-10-29,0.2
2711,2049,2021-02-17,0.42
910,884,2020-04-13,0.23
1674,4704,2021-10-07,0.43
1926,404,2023-01-05,0.66
1109,1575,2023-11-16,0.32
674,1686,2022-01-17,0.71
573,2551,2023-09-03,0.57
2756,234,2022-08-09,0.12
3085,2052,2020-02-05,0.49
3462,117,2022-02-28,0.5
870,2621,2023-07-18,1.0
2433,2505,2024-07-27,0.56
3580,1288,2020-08-07,0.94
3442,2341,2023-02-25,0.99
2089,1113,2022-07-17,0.73
4743,3716,2021-05-25,0.15
4778,2310,2020-04-19,0.49
2681,3916,2020-12-11,0.41
276,1292,2021-04-13,0.77
2960,4156,2023-06-23,0.29
3786,915,2020-11-25,0.44
1481,4400,2021-06-25,0.58
4583,4937,2020-06-22,0.63
4829,2459,2024-08-27,0.64
677,3147,2023-10-21,0.75
4771,551,2024-03-14,0.74
4784,2264,2021-10-04,0.85
3225,2402,2021-09-03,0.49
2634,1183,2021-05-02,0.84
49,248,2021-06-12,0.17
3035,1392,2021-09-12,0.89
4312,3078,2022-10-11,0.58
2706,2095,2022-10-08,0.9
567,4114,2023-04-19,0.52
3999,4908,2023-11-08,0.41
370,1024,2023-11-03,0.37
3699,357,2024-03-13,0.94
1872,3470,2022-09-30,0.23
2816,365,2024-03-01,0.22
4125,229,2020-04-27,0.82
2537,629,2022-08-03,0.54
266,4058,2021-05-09,0.34
3469,352,2023-10-10,0.32
3389,801,2021-03-29,0.7
104,3993,2023-04-18,0.66
720,3157,2024-12-17,0.34
3944,2652,2024-09-22,0.26
2829,2365,2023-08-19,0.26
4120,1649,2024-11-15,0.21
4601,3274,2022-09-30,0.72
4114,2773,2020-07-03,0.96
428,3465,2024-12-16,0.45
4163,576,2021-12-12,0.42
3835,900,2023-11-19,0.39
3407,3412,2020-06-14,0.87
3397,4585,2023-04-07,0.9
354,4634,2021-05-05,0.48
1958,3179,2021-05-28,0.47
116,2799,2023-03-10,0.89
2569,979,2023-11-25,0.47
588,1795,2021-02-28,0.63
3403,1540,2021-01-18,0.22
3043,612,2022-11-12,0.23
3236,4973,2022-04-07,0.16
1054,668,2020-10-24,0.68
3520,4650,2022-07-12,0.86
2556,4572,2024-09-15,0.78
3178,4750,2022-09-22,0.6
4306,3947,2023-03-15,0.78
4158,4969,2022-04-16,0.77
699,4683,2022-05-20,0.94
479,2847,2020-11-27,0.55
418,2129,2023-12-22,0.28
4676,1501,2021-01-04,0.79
4616,644,2022-05-14,0.33
1926,36,2020-09-03,0.22
2307,3321,2023-04-15,0.93
82,907,2022-09-26,0.45
885,4964,2020-07-04,0.61
4116,3484,2021-05-14,0.52
140,4294,2022-01-13,0.7
1854,3182,2020-01-10,0.48
1229,1424,2021-01-29,0.11
1545,2854,2022-05-04,0.52
2891,4017,2022-07-20,0.44
2371,1362,2024-04-18,0.65
2535,532,2020-01-04,0.82
69,290,2021-03-20,0.87
1306,3841,2021-02-20,0.12
1045,2528,2024-04-19,0.57
3642,2496,2024-11-06,0.73
3121,1696,2024-03-12,0.81
1044,1879,2024-05-30,0.41
3385,663,2020-08-25,0.6
1240,106,2021-05-12,0.85
4425,28,2023-11-07,0.86
4774,2700,2022-11-01,0.7
3384,1137,2023-09-16,0.16
2744,1638,2023-08-23,0.97
525,844,2020-07-11,0.69
1341,4117,2024-04-09,0.17
3969,4939,2020-03-02,0.83
1713,3206,2022-05-18,0.45
1873,3214,2023-08-26,0.75
2489,3934,2020-12-24,0.56
2018,1298,2022-04-28,0.96
2674,4764,2022-11-21,0.35
84,1577,2021-02-15,0.98
4026,404,2024-01-08,0.26
4926,2279,2020-03-04,0.85
4019,2960,2021-03-23,0.41
1622,882,2023-09-13,0.28
2056,2810,2020-09-15,0.86
3672,2704,2022-04-29,0.51
804,4769,2023-07-17,0.41
2045,447,2022-01-26,0.46
3726,4551,2020-05-06,0.51
550,1031,2023-12-06,0.87
3261,2702,2020-11-06,0.36
2393,4439,2023-05-21,0.17
2913,1311,2024-06-25,0.75
4140,1950,2022-11-05,0.55
1387,33,2023-12-31,0.17
990,2266,2023-04-17,0.52
4069,3389,2021-07-03,0.62
2016,3277,2024-01-26,0.18
2884,3609,2022-04-27,0.86
1128,4163,2020-12-07,0.96
3169,890,2024-09-15,0.61
2686,2203,2023-12-21,0.94
195,1074,2023-02-26,0.37
2159,4755,2024-05-13,0.37
2098,2621,2022-07-27,0.53
3353,3237,2020-06-06,0.75
1948,4443,2023-01-02,0.86
2812,2785,2020-02-03,0.8
279,4773,2024-10-08,0.18
3011,4869,2021-12-10,0.75
3634,4224,2021-01-19,0.23
1707,4623,2023-11-28,0.69
2987,4843,2024-03-29,0.27
126,959,2023-04-01,0.8
713,1264,2023-07-28,0.51
3401,3137,2020-08-05,0.61
2681,1883,2022-04-19,0.13
4351,4037,2022-12-31,0.14
3591,1113,2020-01-02,0.7
239,1831,2023-07-22,0.74
4511,4499,2020-07-24,0.95
1294,94,2024-04-02,0.92
3498,3245,2024-10-11,0.53
1801,3629,2020-12-01,0.95
1634,3636,2021-04-02,0.37
2050,4123,2021-04-03,0.99
3075,2963,2022-05-11,0.53
3769,825,2023-04-01,0.67
21,2847,2022-04-10,0.69
2671,4018,2024-07-07,0.36
1588,4825,2022-04-15,0.54
279,2603,2021-06-17,0.45
3692,1649,2023-05-15,0.32
3216,2059,2024-01-26,0.64
4837,2800,2021-07-08,0.99
4504,4364,2022-10-11,0.77
1975,411,2024-03-26,0.42
4118,3513,2022-12-29,0.21
1318,2708,2021-03-10,0.98
1120,4832,2024-06-28,0.26
3438,1047,2021-10-09,0.34
4058,4165,2020-04-09,0.72
4617,2686,2022-11-22,0.15
116,743,2024-05-15,0.36
1001,2585,2023-05-30,0.81
107,335,2020-02-22,0.16
4751,456,2024-12-25,0.93
3693,1718,2022-11-29,0.56
2624,2111,2022-03-14,0.5
1899,2532,2024-01-31,0.55
1999,3293,2024-03-22,0.62
4701,266,2023-02-09,0.64
858,1726,2020-08-07,0.62
2605,4713,2022-02-13,0.55
4290,1795,2020-10-20,0.2
109,2869,2021-08-24,0.21
4437,2074,2023-09-02,0.81
1435,2937,2023-07-14,0.16
710,4776,2023-09-05,0.14
2895,4925,2021-09-06,0.87
118,4734,2021-08-24,0.25
4731,2316,2020-05-09,0.84
2569,4627,2022-07-07,0.66
4831,298,2024-02-01,0.71
1143,2023,2023-02-16,0.59
3668,3431,2022-08-16,0.45
3525,298,2023-07-19,0.45
1355,4290,2023-03-28,0.94
582,1655,2024-05-18,0.95
2538,137,2023-08-19,0.29
3854,4507,2021-03-22,0.58
2350,2378,2023-10-02,0.73
1593,175,2022-12-17,0.19
1611,3338,2021-05-04,0.24
4657,1676,2023-07-21,0.66
3668,70,2021-01-04,0.45
3129,1986,2022-11-10,0.25
37,3866,2020-09-07,0.41
2531,4582,2020-06-12,0.6
961,1823,2021-04-02,0.84
864,637,2024-07-22,0.52
3400,463,2021-11-29,0.49
3679,3326,2024-09-20,0.51
586,4858,2020-10-06,0.99
4577,4528,2023-05-27,0.22
274,1866,2020-04-30,0.93
4348,3637,2021-10-16,0.82
2211,275,2022-01-02,0.55
1522,1952,2023-10-23,0.85
1714,3422,2020-01-27,0.44
4005,4341,2022-09-14,0.2
1391,2182,2024-04-04,0.64
1434,3097,2021-10-24,0.41
3813,526,2021-01-22,0.93
2309,4721,2024-09-19,0.47
2120,2978,2020-07-13,0.72
2533,2592,2021-04-13,0.51
1456,2912,2022-06-27,0.75
2435,4246,2022-12-25,0.23
2648,1143,2024-01-15,0.48
4945,4698,2020-04-09,0.74
4265,2993,2020-08-01,0.79
844,920,2021-10-06,0.76
3903,2046,2024-05-31,0.31
2821,611,2021-10-16,0.51
2350,3445,2022-10-09,0.99
3017,494,2023-09-15,0.47
4359,76,2023-05-31,0.59
4129,1717,2020-05-18,0.87
1830,2124,2022-06-07,0.39
496,1454,2024-04-04,0.54
4171,3509,2020-04-15,0.32
2452,2819,2022-02-10,0.28
1975,1693,2024-05-11,0.59
1235,2001,2021-09-07,0.66
2946,1134,2021-07-25,0.79
3704,440,2021-11-25,0.17
2763,3855,2024-10-13,0.58
1094,3297,2021-01-28,0.58
62,1660,2024-07-04,0.25
2207,1191,2022-08-08,0.18
902,4304,2024-03-10,0.7
1317,4189,2023-07-18,0.44
3791,2056,2022-09-12,0.48
1474,1767,2023-07-19,0.52
1714,4559,2021-12-06,0.69
2287,3847,2023-02-21,0.78
1519,3386,2022-12-14,0.19
1551,1007,2024-06-19,0.65
1466,4686,2021-07-28,0.18
1440,1827,2020-10-12,0.56
8,3210,2021-01-14,0.41
4750,2054,2024-11-11,0.76
4111,2954,2021-07-16,0.41
2280,528,2024-09-23,0.59
1346,2608,2023-01-08,0.91
1959,701,2021-06-19,0.79
420,1903,2021-12-11,0.46
230,1664,2020-11-20,0.55
3532,3890,2021-01-25,0.39
2481,75,2021-09-23,0.99
4748,4479,2022-02-17,0.42
822,3495,2024-08-23,0.81
4786,3578,2023-09-01,0.23
1595,1211,2024-05-15,0.77
3004,489,2022-12-10,0.48
4423,3341,2023-01-03,0.38
2394,1723,2021-09-02,0.49
415,4292,2024-08-14,0.89
4410,1433,2021-03-07,0.12
1393,2962,2023-01-19,0.5
4266,4899,2024-06-08,0.69
2372,3237,2022-08-14,0.94
1749,3219,2021-03-04,0.17
1658,2000,2020-02-03,0.87
2405,3174,2020-03-26,0.19
1292,3229,2020-11-07,0.56
117,1931,2021-02-28,0.73
3320,2553,2023-05-31,0.14
2327,4093,2021-07-30,0.61
740,3549,2024-07-10,1.0
2082,1824,2024-10-24,1.0
284,1874,2020-07-13,0.15
803,3181,2022-04-23,0.31
3075,3536,2021-01-01,0.99
1178,4294,2021-07-15,0.43
2607,2507,2020-05-28,0.36
22,4370,2023-07-25,0.4
3100,1248,2020-11-29,0.91
2884,623,2024-04-13,0.85
16,4190,2021-10-01,0.57
654,299,2022-02-22,0.76
3397,359,2024-02-24,0.69
493,1497,2024-11-09,0.45
51,2427,2022-05-07,0.63
852,3623,2021-06-20,0.65
2749,1633,2022-11-12,0.85
868,3111,2024-12-30,0.84
2559,2273,2020-05-28,0.97
3412,3186,2023-07-07,0.54
4460,2359,2021-10-16,0.99
1810,1209,2020-06-04,0.49
459,1456,2023-10-31,0.35
1733,4300,2023-03-17,0.28
2180,2083,2024-09-30,0.85
3776,625,2024-06-26,0.16
126,3802,2024-03-28,0.25
4226,3071,2020-02-19,0.25
210,2835,2023-08-01,0.94
250,3487,2022-06-07,0.5
2070,4431,2021-11-26,0.31
1822,1632,2024-05-08,0.21
661,2087,2022-07-21,0.62
2596,2924,2021-06-07,0.76
541,1399,2023-02-26,0.93
4526,1359,2021-08-22,0.78
4744,1457,2020-11-16,0.11
1474,4159,2023-10-07,0.91
592,2921,2024-05-29,0.69
390,4170,2023-04-16,0.87
2902,1137,2020-08-14,0.86
3216,4486,2020-01-08,0.21
1294,3417,2023-05-28,0.49
2738,373,2024-10-08,0.39
468,3910,2024-02-17,0.31
1114,2282,2024-03-15,0.93
520,1898,2024-12-22,0.64
1955,444,2021-05-20,0.84
1383,2994,2020-04-03,0.77
1380,3985,2021-05-28,0.64
1245,1964,2023-02-23,0.31
2308,2423,2020-04-06,0.78
1901,3948,2023-08-08,0.45
2105,1725,2023-05-05,0.63
2180,1265,2024-09-22,0.76
2920,4298,2020-02-09,0.27
216,4283,2022-04-21,0.68
787,2356,2023-02-13,0.47
2014,1049,2023-04-24,0.68
4222,2616,2024-07-21,0.12
469,2232,2023-10-06,0.56
4060,867,2021-11-16,0.63
2581,966,2023-02-14,0.21
1732,3823,2022-09-26,0.25
487,426,2022-09-16,0.33
2107,3855,2023-03-18,0.72
4654,879,2023-11-17,0.16
1023,3969,2021-05-29,0.87
81,243,2021-02-14,0.74
2921,3232,2022-12-17,0.71
4130,2270,2022-12-21,0.46
3988,1705,2022-09-07,0.36
2279,4906,2022-02-13,0.46
41,3625,2020-10-03,0.3
3101,476,2024-04-20,0.36
3850,2158,2020-07-31,0.23
4574,866,2023-01-17,0.1
3575,4234,2023-05-01,0.29
1261,2913,2024-09-16,0.87
4371,4798,2023-07-04,0.35
2508,1770,2023-04-04,0.32
2991,959,2022-04-03,0.12
3244,4979,2024-05-04,0.74
3958,3614,2022-02-03,0.22
3528,3431,2023-02-22,0.36
4579,421,2021-03-20,0.7
809,3501,2021-02-06,0.46
4287,570,2022-07-30,0.38
2144,4535,2020-05-17,0.32
2000,3994,2022-02-28,0.9
1284,4996,2024-08-26,0.89
4221,1885,2024-03-28,0.65
94,1714,2023-07-02,0.79
2932,1969,2023-05-12,0.43
3254,343,2022-12-04,0.69
2833,1542,2021-01-05,0.64
4579,3834,2024-12-06,0.31
248,762,2020-06-21,0.33
4935,4005,2024-09-07,0.75
3730,2696,2021-07-11,0.75
1653,3683,2024-10-19,0.52
2257,4821,2023-06-15,0.14
3417,3759,2022-12-29,0.16
2540,2987,2024-08-12,0.81
2756,4711,2022-09-08,0.95
1909,4994,2022-02-27,0.18
257,1644,2024-05-02,0.72
174,2811,2022-08-20,0.29
3289,4436,2024-10-04,0.76
792,420,2022-11-28,0.88
166,2404,2024-07-17,0.2
4071,2571,2022-05-29,0.66
2277,1758,2020-03-05,0.53
1324,853,2023-11-03,0.55
4148,3739,2023-09-17,0.51
560,3477,2023-03-26,0.63
3172,2624,2022-11-02,0.52
1898,3361,2021-05-21,0.38
575,973,2020-03-06,0.34
2719,3602,2023-02-12,0.93
3438,3681,2020-08-14,0.95
3155,2685,2024-07-15,0.53
1310,4500,2024-08-30,0.16
1177,4808,2024-09-16,0.21
4019,4606,2023-07-01,0.68
4375,4169,2022-01-21,0.92
1349,2116,2023-03-28,0.96
4772,525,2023-07-03,0.89
212,4341,2021-08-21,0.19
2849,4590,2024-05-13,0.4
3014,1584,2022-08-10,0.74
506,2279,2021-03-15,0.51
3411,1665,2020-09-10,0.58
3019,4633,2022-04-06,0.97
179,4040,2024-08-09,0.21
2093,2092,2023-01-26,0.74
783,2220,2024-03-15,0.37
40,485,2024-03-08,0.76
297,3642,2022-01-26,0.47
1221,1954,2024-05-04,0.88
1008,418,2024-01-28,0.48
331,3642,2024-04-23,0.99
3984,1302,2023-04-11,0.47
1322,1446,2024-02-10,0.61
2705,2503,2020-11-11,0.51
1689,2191,2021-06-13,1.0
3977,4717,2024-08-12,0.77
1223,3071,2020-08-23,0.82
4888,3936,2023-11-13,0.28
3368,3342,2023-07-16,0.84
2636,2260,2022-07-01,0.76
3001,4168,2024-09-07,0.52
4590,1994,2023-09-27,0.54
549,491,2024-09-15,0.73
1537,4809,2024-03-05,0.73
2905,4835,2020-04-22,0.82
4060,3765,2020-09-03,0.6
1598,3288,2020-01-05,0.79
876,3896,2021-08-15,0.94
165,2107,2020-05-05,0.97
1293,2869,2022-02-11,0.96
483,383,2021-08-24,0.21
816,3351,2023-10-28,0.46
4049,3809,2021-12-22,0.23
5,3587,2020-08-14,0.99
3670,4716,2023-12-18,0.76
3840,841,2022-06-18,0.49
2669,76,2022-04-20,0.89
2422,1462,2023-11-27,0.51
4666,4977,2020-02-18,0.72
1726,4193,2023-01-26,0.67
3991,3336,2022-08-03,0.46
1376,3592,2020-03-11,0.23
